timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,memory_power,cpu_energy,memory_energy
2026-07-17 12:40:01,cn21,1,23,28.0,1458.27,0.0,39.3367,49.683,131865.52764892578,27062.107421875
2026-07-17 12:40:01,gpu45,0,0,29.0,1431.4,0.02,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,1,28.0,1431.98,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,2,29.0,1428.34,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,3,26.0,1423.6,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,4,26.0,1419.05,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,5,27.0,1417.47,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,6,28.0,1417.61,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,7,26.0,1421.78,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,8,26.0,1415.47,0.99,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,9,26.0,1419.95,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,10,29.0,1415.43,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,11,28.0,1417.25,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,12,27.0,1418.45,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,13,26.0,1412.65,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,14,26.0,1417.41,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,15,28.0,1417.48,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,16,27.0,1417.75,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,17,28.0,1417.01,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,18,28.0,1418.41,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,19,25.0,1417.01,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,20,26.0,1422.58,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,21,26.0,1419.55,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,22,28.0,1416.07,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,0,23,30.0,1418.78,0.0,53.8253,41.8399,87885.0606689453,206746.9663696289
2026-07-17 12:40:01,gpu45,1,0,31.0,1452.9,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,1,30.0,1457.03,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,2,31.0,1452.83,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,3,28.0,1454.2,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,4,30.0,1458.29,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,5,30.0,1456.06,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,6,30.0,1452.66,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,7,28.0,1455.65,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,8,29.0,1451.6,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
2026-07-17 12:40:01,gpu45,1,9,31.0,1453.59,0.0,64.7371,38.9315,227022.94311523438,158896.71478271484
